image_id,prompt_id,seed,prompt,negative_prompt,base_model,lora_checkpoint,lora_multiplier,width,height,steps,cfg,sampler,precision,output_file
C3_seed2026,C3,2026,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed2026.png
C3_seed7,C3,7,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed7.png
C3_seed77,C3,77,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed77.png
C3_seed314,C3,314,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed314.png
C3_seed512,C3,512,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed512.png
C3_seed888,C3,888,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed888.png
C3_seed1024,C3,1024,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed1024.png
C3_seed2048,C3,2048,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed2048.png
C3_seed4096,C3,4096,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed4096.png
C3_seed6060,C3,6060,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed6060.png
C3_seed8080,C3,8080,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed8080.png
C3_seed10001,C3,10001,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed10001.png
C3_seed13579,C3,13579,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed13579.png
C3_seed22222,C3,22222,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed22222.png
C3_seed31415,C3,31415,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed31415.png
C3_seed42424,C3,42424,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed42424.png
C3_seed54321,C3,54321,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed54321.png
C3_seed65000,C3,65000,"chinesetradscreen, modern Chinese folding screen, multi-panel screen, complete screen, semi-abstract painted composition, elegant panel rhythm, refined decorative design","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/C3/C3_seed65000.png
D1_seed42,D1,42,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed42.png
D1_seed1234,D1,1234,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed1234.png
D1_seed2026,D1,2026,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed2026.png
D1_seed7,D1,7,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed7.png
D1_seed77,D1,77,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed77.png
D1_seed314,D1,314,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed314.png
D1_seed512,D1,512,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed512.png
D1_seed888,D1,888,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed888.png
D1_seed1024,D1,1024,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed1024.png
D1_seed2048,D1,2048,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed2048.png
D1_seed4096,D1,4096,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed4096.png
D1_seed6060,D1,6060,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed6060.png
D1_seed8080,D1,8080,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed8080.png
D1_seed10001,D1,10001,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed10001.png
D1_seed13579,D1,13579,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed13579.png
D1_seed22222,D1,22222,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed22222.png
D1_seed31415,D1,31415,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed31415.png
D1_seed42424,D1,42424,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed42424.png
D1_seed54321,D1,54321,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed54321.png
D1_seed65000,D1,65000,"chinesetradscreen, contemporary folding screen design, multi-panel screen, complete screen, wooden frame, standing in a contemporary interior, elegant presentation, three-quarter angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D1/D1_seed65000.png
D2_seed42,D2,42,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed42.png
D2_seed1234,D2,1234,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed1234.png
D2_seed2026,D2,2026,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed2026.png
D2_seed7,D2,7,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed7.png
D2_seed77,D2,77,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed77.png
D2_seed314,D2,314,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed314.png
D2_seed512,D2,512,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed512.png
D2_seed888,D2,888,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed888.png
D2_seed1024,D2,1024,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed1024.png
D2_seed2048,D2,2048,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed2048.png
D2_seed4096,D2,4096,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed4096.png
D2_seed6060,D2,6060,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed6060.png
D2_seed8080,D2,8080,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed8080.png
D2_seed10001,D2,10001,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed10001.png
D2_seed13579,D2,13579,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed13579.png
D2_seed22222,D2,22222,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed22222.png
D2_seed31415,D2,31415,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed31415.png
